Fiscal Year,State,County,Local Education Agency (LEA) Entity ID,Local Education Agency (LEA) CTDS Number,Local Education Agency (LEA) Name,School Entity ID,School CTDS Number,School Name,Charter School,Math Mean Scale Score,Math Percent Falls Far Below,Math Percent Approaches,Math Percent Meets,Math Percent Exceeds,Math Percent Passing,Reading Mean Scale Score,Reading Percent Falls Far Below,Reading Percent Approaches,Reading Percent Meets,Reading Percent Exceeds,Reading Percent Passing,Writing Mean Scale Score,Writing Percent Falls Far Below,Writing Percent Approaches,Writing Percent Meets,Writing Percent Exceeds,Writing Percent Passing,Science Mean Scale Score,Science Percent Falls Far Below,Science Percent Approaches,Science Percent Meets,Science Percent Exceeds,Science Percent Passing
2010,ARIZONA,Coconino,4192,30201000,Flagstaff Unified District,4815,30201122,Thomas M Knoles Elementary School,N,394,10,17,46,27,73,498,2,12,72,14,86,569,*,*,68,22,90,550,6,6,25,63,88
2010,ARIZONA,Coconino,4192,30201000,Flagstaff Unified District,4808,30201114,W F Killip Elementary School,N,371,24,28,35,13,48,465,11,31,54,4,58,512,4,33,59,3,62,479,34,36,21,9,29
2010,ARIZONA,Coconino,4192,30201000,Flagstaff Unified District,79665,30201121,Weitzel's Puente de Hozho Bilingual Magnet School,N,380,15,24,44,17,61,486,5,23,61,10,72,526,2,28,68,3,70,519,16,23,25,36,61
2010,ARIZONA,Maricopa,4300,78608000,"Florence Crittenton Services of Arizona, Inc.",5466,78608001,Crittenton Youth Academy,Y,452,67,14,15,3,19,622,22,33,44,1,45,632,15,56,*,*,29,447,80,11,7,2,9
2010,ARIZONA,Pinal,4437,110201000,Florence Unified School District,88400,110201105,Anthem Elementary School,N,365,26,21,41,13,54,466,6,23,64,7,71,536,1,25,67,7,74,484,19,20,29,32,61
2010,ARIZONA,Pinal,4437,110201000,Florence Unified School District,89587,110201106,Circle Cross Ranch K8 School,N,387,25,25,34,15,50,494,7,21,66,6,72,520,4,31,58,7,65,509,20,23,29,29,58
2010,ARIZONA,Pinal,4437,110201000,Florence Unified School District,85853,110201103,Copper Basin,N,391,23,25,36,16,52,492,7,23,63,7,70,541,1,25,59,14,73,504,23,23,30,23,53
2010,ARIZONA,Pinal,4437,110201000,Florence Unified School District,5897,110201201,Florence High School,N,502,35,12,37,15,53,695,7,19,65,9,74,691,4,31,57,8,65,482,40,17,26,17,43
2010,ARIZONA,Pinal,4437,110201000,Florence Unified School District,5895,110201101,Florence K-8,N,373,37,28,29,6,35,483,9,31,58,2,60,514,3,34,60,3,63,495,31,21,28,20,48
2010,ARIZONA,Pinal,4437,110201000,Florence Unified School District,89858,110201107,Magma Ranch K8 School,N,380,31,28,34,7,41,483,8,29,60,3,63,531,2,30,61,7,68,491,30,27,32,11,43
2010,ARIZONA,Pinal,4437,110201000,Florence Unified School District,90309,110201202,Poston Butte High School,N,480,31,13,38,18,56,684,3,22,66,8,75,703,1,24,61,15,76,486,33,15,28,23,51
2010,ARIZONA,Pinal,4437,110201000,Florence Unified School District,87537,110201104,Skyline Ranch Elementary School,N,387,25,26,35,14,49,493,6,23,65,7,72,528,2,30,62,6,69,505,25,18,32,26,57
2010,ARIZONA,Pinal,4437,110201000,Florence Unified School District,90393,110201501,Summit School,N,358,73,15,*,*,12,475,24,52,*,*,24,522,36,36,18,9,27,*,*,*,*,*,*
2010,ARIZONA,Pinal,4437,110201000,Florence Unified School District,79415,110201102,Walker Butte K-8,N,384,25,24,37,14,51,487,7,24,63,6,69,536,2,22,67,8,75,504,22,22,27,29,56
2010,ARIZONA,Pima,4405,100208000,Flowing Wells Unified District,5784,100208110,Centennial Elementary School,N,382,17,24,39,21,60,477,8,22,63,7,71,537,3,19,69,9,79,501,12,24,36,27,64
2010,ARIZONA,Pima,4405,100208000,Flowing Wells Unified District,5791,100208210,Flowing Wells High School,N,498,29,13,40,18,59,703,4,18,67,11,77,702,2,28,56,14,70,484,37,20,25,18,43
2010,ARIZONA,Pima,4405,100208000,Flowing Wells Unified District,5790,100208170,Flowing Wells Junior High School,N,432,18,18,40,24,64,525,6,17,70,7,77,542,2,22,73,3,76,518,16,18,21,44,65
2010,ARIZONA,Pima,4405,100208000,Flowing Wells Unified District,5785,100208120,Homer Davis Elementary School,N,386,13,24,44,19,63,483,5,18,69,7,76,538,2,27,63,8,71,534,10,15,38,38,75
2010,ARIZONA,Pima,4405,100208000,Flowing Wells Unified District,5787,100208140,J  Robert Hendricks Elementary School,N,384,15,22,44,19,63,491,6,16,67,11,77,547,1,20,67,11,78,554,6,10,33,52,84
2010,ARIZONA,Pima,4405,100208000,Flowing Wells Unified District,5788,100208150,Laguna Elementary School,N,376,15,28,38,20,57,463,9,28,57,6,63,514,4,33,60,4,63,484,15,34,26,25,51
2010,ARIZONA,Pima,4405,100208000,Flowing Wells Unified District,5789,100208160,Robert Richardson Elementary School,N,391,11,19,45,26,70,490,7,14,65,14,79,538,3,21,69,8,77,517,7,14,44,36,80
2010,ARIZONA,Pima,4405,100208000,Flowing Wells Unified District,6054,100208020,Sentinel Peak High School,N,537,76,14,*,*,10,663,5,55,*,*,41,669,*,*,*,*,33,*,*,*,*,*,*
2010,ARIZONA,Pima,4405,100208000,Flowing Wells Unified District,5786,100208130,Walter Douglas Elementary School,N,381,16,24,43,17,60,475,9,25,57,9,66,533,4,26,62,8,70,504,11,33,37,19,56
2010,ARIZONA,Maricopa,4309,78628000,Foothills Academy,5474,78628001,Foothills Academy,Y,457,4,9,43,46,88,573,*,*,76,21,97,615,2,7,64,27,92,545,1,6,29,63,92
2010,ARIZONA,Cochise,4167,20100000,Fort Huachuca Accommodation District,4748,20100103,Colonel Smith Middle School,N,431,16,16,44,24,69,539,3,11,73,14,87,541,1,20,71,8,79,534,12,13,23,53,76
2010,ARIZONA,Cochise,4167,20100000,Fort Huachuca Accommodation District,5982,20100101,General Myer Elementary School,N,373,15,27,42,16,58,487,4,15,69,12,81,512,1,35,57,7,64,527,10,16,37,37,74
2010,ARIZONA,Navajo,79973,98750000,"Founding Fathers Academies, Inc",79974,98750001,Jefferson Academy of Advanced Learning,Y,348,47,37,14,2,16,474,20,30,47,3,50,528,6,42,50,2,52,464,61,17,*,*,22
2010,ARIZONA,Maricopa,4356,78755000,Fountain Hills Charter School,5539,78755101,Fountain Hills Charter School,Y,383,15,22,41,23,64,496,1,5,81,12,93,550,*,*,74,3,77,501,4,4,65,26,91
2010,ARIZONA,Maricopa,4247,70298000,Fountain Hills Unified District,5167,70298205,Fountain Hills High School,N,514,28,11,36,26,61,726,3,12,62,23,85,716,2,17,60,20,80,515,25,12,30,34,63
2010,ARIZONA,Maricopa,4247,70298000,Fountain Hills Unified District,5166,70298104,Fountain Hills Middle School,N,431,13,21,38,27,66,532,3,11,78,8,86,564,1,12,77,10,87,520,13,17,30,40,69
2010,ARIZONA,Maricopa,4247,70298000,Fountain Hills Unified District,5164,70298101,Four Peaks Elementary School,N,391,9,20,38,33,71,495,3,14,65,18,83,552,4,11,73,12,85,542,8,15,28,49,77
2010,ARIZONA,Maricopa,4273,70445000,Fowler Elementary District,5351,70445101,Fowler Elementary School,N,369,20,27,36,17,53,457,13,35,48,4,52,502,4,43,51,2,53,478,38,25,30,7,37
2010,ARIZONA,Maricopa,4273,70445000,Fowler Elementary District,5353,70445103,Santa Maria Middle School,N,404,27,23,33,17,51,500,7,23,65,5,70,525,2,37,58,3,62,491,23,21,35,22,57
2010,ARIZONA,Maricopa,4273,70445000,Fowler Elementary District,80315,70445104,Sun Canyon School,N,367,21,28,37,15,51,464,11,29,54,6,60,491,4,43,51,2,53,486,31,34,27,8,35
2010,ARIZONA,Maricopa,4273,70445000,Fowler Elementary District,5352,70445102,Sunridge Elementary School,N,364,19,32,35,15,49,457,11,31,54,4,58,508,3,32,64,1,65,479,36,36,20,9,28
2010,ARIZONA,Maricopa,4273,70445000,Fowler Elementary District,87521,70445107,Tuscano Elementary School,N,358,18,24,37,21,59,450,6,27,57,10,67,487,10,30,57,2,59,472,19,28,35,19,53
2010,ARIZONA,Maricopa,4273,70445000,Fowler Elementary District,80915,70445105,Western Valley Elementary School,N,366,19,27,37,17,54,454,10,36,47,7,54,507,3,40,50,7,57,494,30,20,34,16,50
2010,ARIZONA,Maricopa,4273,70445000,Fowler Elementary District,80916,70445106,Western Valley Middle School,N,399,39,24,27,10,36,501,10,28,59,4,62,512,4,38,52,5,57,492,34,26,22,18,40
2010,ARIZONA,Yavapai,4495,138751000,"Franklin Phonetic Primary School, Inc.",6140,138751001,Franklin Phonetic Primary School,Y,418,3,10,43,43,86,513,*,*,78,17,95,561,*,*,83,8,91,546,1,9,16,73,90
2010,ARIZONA,Coconino,4195,30206000,Fredonia-Moccasin Unified District,4826,30206101,Fredonia Elementary School,N,370,37,23,33,8,40,474,16,24,56,3,60,472,12,45,*,*,43,500,26,23,28,23,51
2010,ARIZONA,Coconino,4195,30206000,Fredonia-Moccasin Unified District,4828,30206203,Fredonia High School,N,496,44,20,20,16,36,691,4,32,60,4,64,680,7,39,50,4,54,473,*,*,22,13,35
2010,ARIZONA,Maricopa,89506,78528000,"Freedom Academy, Inc.",80472,78528101,Freedom Academy,Y,411,12,17,43,28,71,510,1,11,79,9,88,577,*,*,73,20,93,532,4,17,34,45,79
2010,ARIZONA,Maricopa,89506,78528000,"Freedom Academy, Inc.",90272,78528102,Freedom Academy North,Y,392,25,22,32,22,54,488,8,23,65,5,69,517,3,42,45,10,55,544,8,12,19,62,81
2010,ARIZONA,Maricopa,4303,78611000,"Friendly House, Inc.",6036,78611001,Friendly House Academia Del Pueblo Elem,Y,387,18,24,45,13,57,482,8,24,64,5,69,498,5,44,48,3,52,486,28,39,26,7,33
2010,ARIZONA,Graham,4221,50207000,Ft Thomas Unified District,4892,50207101,Fort Thomas Elementary School,N,341,45,30,19,6,25,448,13,45,38,5,43,486,5,48,46,1,47,487,19,47,14,19,33
2010,ARIZONA,Graham,4221,50207000,Ft Thomas Unified District,4893,50207202,Fort Thomas High School,N,417,66,18,14,2,15,541,14,40,43,2,46,586,6,48,44,1,45,445,65,17,11,8,18
2010,ARIZONA,Graham,4221,50207000,Ft Thomas Unified District,90064,50207701,Mt. Turnbull Academy,N,554,69,25,*,*,6,649,27,64,*,*,9,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,6187,140432105,Arizona Desert Elementary,N,382,20,26,37,17,54,467,11,31,55,3,58,522,3,32,61,4,65,465,45,38,16,1,17
2010,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,79724,140432106,Cesar Chavez Elementary,N,367,24,31,34,11,45,457,15,34,49,2,52,520,4,30,62,4,66,472,42,37,19,3,22
2010,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,81096,140432108,Desert View Elementary,N,377,24,25,34,17,52,465,12,30,54,3,57,533,2,27,57,14,71,481,32,30,32,6,38
2010,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,81106,140432109,Ed Pastor Elementary 4,N,346,18,28,44,10,53,432,9,29,57,5,62,536,2,18,74,6,80,401,44,25,*,*,31
2010,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,6183,140432101,Gadsden Elementary School,N,344,49,24,23,4,27,438,31,36,32,1,32,481,12,47,39,2,41,458,54,25,*,*,21
2010,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,6184,140432102,Rio Colorado Elementary School,N,360,29,30,33,9,41,451,15,38,46,1,47,510,3,36,60,1,61,461,41,35,22,2,24
2010,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,6185,140432103,San Luis Middle School,N,392,49,18,27,6,34,480,22,32,44,1,46,499,8,39,*,*,53,466,48,21,24,7,31
2010,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,81105,140432107,Southwest Jr. High School,N,414,33,18,36,13,49,502,12,25,61,2,63,525,3,29,65,3,68,482,39,28,23,10,34
2010,ARIZONA,Apache,4157,10220000,Ganado Unified School District,4728,10220204,Ganado High School,N,487,57,21,20,2,22,657,11,42,46,1,47,658,9,54,35,2,37,458,74,15,9,2,11
2010,ARIZONA,Apache,4157,10220000,Ganado Unified School District,4726,10220102,Ganado Intermediate School,N,371,28,34,33,5,38,471,8,38,52,2,54,519,3,29,65,4,69,500,16,29,41,14,55
2010,ARIZONA,Apache,4157,10220000,Ganado Unified School District,4727,10220103,Ganado Middle School,N,401,47,25,22,7,28,497,15,32,50,3,53,512,4,35,*,*,61,474,49,32,13,6,19
2010,ARIZONA,Apache,4157,10220000,Ganado Unified School District,4725,10220101,Ganado Primary School,N,347,13,38,38,11,49,441,6,28,61,5,66,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Maricopa,78997,78679000,"GAR, LLC dba Student Choice High School",79022,78679101,Student Choice High School,Y,474,86,8,*,*,5,661,28,35,35,2,37,659,12,51,33,5,37,439,86,10,*,*,5
2010,ARIZONA,Maricopa,6372,78774000,"Gem Charter School, Inc.",6045,78774001,Gem Charter School,Y,350,41,33,22,4,26,464,4,37,52,7,59,538,*,*,64,9,73,*,*,*,*,*,*
2010,ARIZONA,Maricopa,4332,78708000,"Genesis Program, Inc.",5504,78708201,Genesis Academy,Y,464,76,15,*,*,9,661,14,54,*,*,32,659,12,55,*,*,34,*,*,*,*,*,*
2010,ARIZONA,Maricopa,4238,70224000,Gila Bend Unified District,5018,70224001,Gila Bend Elementary,N,351,56,20,20,4,24,455,23,34,41,2,43,475,12,50,37,1,38,458,57,21,8,13,21
2010,ARIZONA,Maricopa,4238,70224000,Gila Bend Unified District,5019,70224002,Gila Bend High School,N,503,63,14,18,6,24,671,21,40,35,4,39,660,9,57,32,1,34,453,69,15,13,4,17
2010,ARIZONA,Gila,87600,40149000,Gila County Regional School District,90038,40149003,Biyaagozhoo Center,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Gila,87600,40149000,Gila County Regional School District,87602,40149001,Globe Education Center,N,*,*,*,*,*,*,661,25,38,34,3,38,635,30,47,*,*,23,*,*,*,*,*,*
2010,ARIZONA,Gila,87600,40149000,Gila County Regional School District,87603,40149002,Payson Education Center,N,499,68,8,*,*,24,685,6,44,44,6,50,676,*,*,45,5,50,*,*,*,*,*,*
2010,ARIZONA,Graham,79992,58701000,Gila Educational Group dba Gila Preparatory Academy,79993,58701001,Gila Preparatory Academy High School,Y,497,70,19,*,*,11,649,29,55,13,3,16,647,10,72,*,*,18,439,*,*,*,*,11
2010,ARIZONA,Graham,79992,58701000,Gila Educational Group dba Gila Preparatory Academy,80027,58701002,Gila Preparatory Academy Middle School,Y,354,71,13,13,4,17,444,17,50,29,4,33,*,*,*,*,*,*,452,81,13,*,*,6
2010,ARIZONA,Maricopa,90333,78570000,Gilbert Arts Academy Public Charter Elementary School,89866,78570001,Gilbert Arts Academy,Y,378,10,32,42,15,58,490,1,14,76,9,85,542,4,15,67,15,81,525,4,21,46,29,75
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,79181,70241161,Ashland Elementary,N,407,7,16,41,36,77,508,2,8,73,17,90,569,1,8,72,19,90,526,6,15,40,39,79
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,79630,70241162,Augusta Ranch Elementary,N,392,9,19,41,31,72,494,3,14,68,15,83,560,1,15,65,18,84,513,8,28,43,22,64
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,79145,70241160,Boulder Creek Elementary,N,392,12,19,46,23,70,493,2,16,71,11,82,546,1,19,71,9,80,513,8,27,47,18,65
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5030,70241147,Burk Elementary School,N,366,17,21,37,25,62,464,7,17,62,14,76,546,5,15,68,12,80,478,12,18,44,26,71
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,90124,70241214,Campo Verde High School,N,519,13,9,41,38,79,729,2,8,72,18,90,730,1,7,67,26,92,510,20,18,34,28,62
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,79829,70241163,Canyon Rim Elem,N,399,6,18,46,30,75,499,1,13,72,13,85,559,*,*,65,20,85,521,11,15,40,34,74
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,79144,70241159,Carol Rae Ranch Elementary,N,413,5,11,44,40,84,512,1,7,73,19,92,575,1,8,65,26,91,537,3,15,45,37,82
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,79823,70241213,Desert Ridge High,N,514,21,14,43,22,66,720,5,13,68,15,83,709,3,17,62,17,79,503,27,18,31,24,54
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,79629,70241124,Desert Ridge Jr. High,N,435,15,16,42,27,69,535,5,10,77,9,86,560,1,14,80,5,85,524,13,10,25,52,77
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5038,70241156,Finley Farms Elementary,N,401,5,15,44,35,79,499,1,11,73,16,88,572,*,*,68,23,92,522,5,14,50,32,81
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,89606,70241234,Gilbert Classical Academy High School,N,505,*,*,30,68,98,*,*,*,*,*,*,*,*,*,*,*,*,577,*,*,12,86,97
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,89605,70241134,Gilbert Classical Academy Jr.,N,490,*,*,26,72,98,598,*,*,66,32,98,*,*,*,*,*,*,572,*,*,8,90,98
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5023,70241140,Gilbert Elementary School,N,393,11,23,44,22,66,497,4,16,69,11,80,540,2,22,67,10,77,514,7,28,45,20,65
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5039,70241210,Gilbert High School,N,523,20,10,37,33,70,724,3,10,67,19,86,717,2,17,59,23,81,502,26,18,31,25,55
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5020,70241120,Gilbert Junior High School,N,432,17,16,39,28,67,526,5,13,74,8,83,540,1,26,68,5,73,506,17,17,29,38,66
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5041,70241230,Gilbert Learning Center,N,480,70,21,6,2,8,666,15,44,*,*,41,664,6,49,43,3,46,455,76,8,8,8,16
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,85884,70241130,GPS Jr. High Learning Center,N,374,83,9,7,1,8,463,36,41,*,*,23,512,6,38,*,*,56,440,84,10,4,2,6
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5024,70241141,Greenfield Elementary School,N,410,6,11,44,39,83,513,3,6,70,22,91,586,*,*,64,28,92,540,6,11,31,52,83
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5022,70241122,Greenfield Junior High School,N,446,9,13,40,38,78,542,1,8,78,12,90,576,1,8,84,8,91,527,6,10,30,54,84
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5033,70241150,Harris Elementary School,N,390,10,21,42,27,69,485,6,16,72,6,79,548,3,17,63,17,80,509,16,25,36,23,59
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5040,70241211,Highland High School,N,526,15,6,33,46,79,721,4,8,66,23,88,726,2,11,58,30,88,511,22,16,28,34,62
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,6006,70241123,Highland Jr High School,N,449,10,12,41,36,78,544,3,9,75,13,88,577,*,*,77,12,90,524,8,14,30,48,78
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,88401,70241166,Highland Park Elementary,N,402,4,14,47,35,82,500,2,9,71,17,89,571,1,5,74,20,94,518,6,10,41,43,84
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5029,70241146,Houston Elementary School,N,391,13,18,38,30,69,490,6,14,62,18,80,551,3,15,66,15,81,505,13,22,39,25,64
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5028,70241145,Islands Elementary School,N,389,12,18,48,23,71,490,4,15,70,12,81,550,3,18,61,18,79,521,11,14,44,32,76
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,87533,70241165,Meridian,N,392,7,26,45,22,68,496,2,14,73,11,84,555,*,*,68,16,85,520,11,20,39,30,69
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5032,70241149,Mesquite Elementary School,N,381,11,23,46,20,66,485,2,17,71,9,80,563,*,*,73,16,89,524,12,17,37,35,72
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,6007,70241212,Mesquite High School,N,528,18,7,37,37,75,724,3,11,69,17,86,718,2,13,65,20,85,501,30,16,28,26,54
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5021,70241121,Mesquite Jr High School,N,431,18,17,41,24,65,530,6,13,72,9,81,548,3,21,69,7,77,509,17,18,34,32,66
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5026,70241143,Neely Traditional Academy,N,432,*,*,36,57,93,528,*,*,63,34,97,614,*,*,43,53,97,550,2,8,30,60,91
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,78918,70241157,Oak Tree Elementary,N,398,9,20,43,28,71,501,3,13,70,14,84,551,2,17,68,13,81,520,9,18,46,26,73
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5025,70241142,Patterson Elementary School,N,391,7,16,46,32,78,492,3,9,69,18,87,574,*,*,70,22,92,522,3,13,44,41,85
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5027,70241144,Pioneer Elementary School,N,388,13,17,44,26,70,491,5,11,72,12,84,561,2,14,62,22,84,513,3,26,46,25,71
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5034,70241151,Playa del Rey Elementary School,N,394,11,20,43,26,68,497,3,14,73,11,83,557,2,9,76,13,89,519,11,19,39,31,69
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,89594,70241167,Quartz Hill Elementary,N,424,3,9,39,48,87,520,1,4,71,24,95,592,*,*,65,32,96,535,3,12,45,40,85
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,78919,70241158,Settlers Point Elementary,N,396,11,18,44,27,71,499,2,13,72,13,85,550,*,*,68,13,82,514,18,19,33,30,63
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5036,70241154,Sonoma Ranch Elementary School,N,407,6,19,41,35,76,509,1,9,71,19,90,567,*,*,65,21,87,535,4,14,36,46,82
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,85847,70241125,South Valley Jr. High,N,455,10,11,38,41,79,548,2,8,75,15,90,572,1,12,77,10,87,530,10,11,27,52,79
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,81145,70241164,Spectrum Elementary,N,385,6,16,49,29,77,482,1,11,71,17,88,556,1,14,71,14,85,515,4,16,38,41,79
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5037,70241155,Superstition Springs Elementary,N,394,9,20,43,28,70,498,1,16,66,17,83,560,1,19,64,16,81,518,12,22,36,30,66
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5035,70241152,Towne Meadows Elementary School,N,404,8,17,43,32,76,503,3,12,71,14,86,570,1,8,69,22,91,528,8,18,35,38,74
2010,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5031,70241148,Val Vista Lakes Elementary School,N,407,7,13,47,33,80,512,3,8,67,22,89,583,3,7,52,37,90,520,5,13,53,29,82
2010,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5340,70440109,Bicentennial North School,N,385,29,20,35,16,52,474,12,28,55,4,59,528,3,30,64,4,68,485,34,21,31,14,45
2010,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5343,70440112,Bicentennial South School,N,361,12,23,47,19,66,447,6,29,60,5,65,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5342,70440111,Challenger Middle School,N,386,35,22,31,12,43,481,16,28,52,4,56,512,5,38,55,3,57,488,32,19,24,25,49
2010,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,79782,70440115,Coyote Ridge,N,385,28,24,37,12,48,483,10,26,58,6,64,528,2,26,69,3,72,494,25,29,29,17,47
2010,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5345,70440114,Desert Garden Elementary School,N,354,18,23,44,15,58,434,12,36,48,4,52,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,79815,70440116,Desert Spirit,N,381,29,26,33,11,45,473,14,29,53,4,57,525,3,27,66,5,70,485,39,21,24,16,40
2010,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5344,70440113,Discovery School,N,399,18,21,43,19,62,494,6,20,70,4,75,551,2,11,80,7,87,501,26,22,27,25,52
2010,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5337,70440106,Don Mensendick School,N,392,30,21,36,13,49,486,11,27,60,3,62,523,3,29,66,2,68,491,33,26,25,16,41
2010,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5339,70440108,Glendale American School,N,375,30,27,32,11,43,480,11,25,60,4,64,519,4,28,65,3,68,487,34,22,28,16,44
2010,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5332,70440101,Glendale Landmark Middle School,N,384,48,21,22,9,31,479,20,28,48,3,51,515,7,37,52,4,56,468,48,16,16,20,35
2010,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5338,70440107,Glenn F Burton School,N,378,26,24,34,15,50,466,13,31,53,3,56,520,4,30,62,4,66,491,29,24,27,21,47
2010,ARIZONA,Maricopa,4271,70440000,Glendale Elementary District,5334,70440103,Harold W Smith School,N,354,24,31,39,7,46,446,13,38,46,3,49,504,4,40,54,2,56,481,34,33,24,9,33
